source,board_type,board_name,board_code,target,target_name,turnover_ratio,sw_board_code,sw_board_name
em,industry,汽车整车,BK1029,600006,东风股份,0.0631,310100,汽车整车
em,industry,汽车整车,BK1029,600066,宇通客车,0.0093,310100,汽车整车
em,industry,汽车整车,BK1029,600104,上汽集团,0.0011,310100,汽车整车
em,industry,汽车整车,BK1029,600166,福田汽车,0.0442,310100,汽车整车
em,industry,汽车整车,BK1029,600213,*ST亚星,0.0152,310100,汽车整车
em,industry,汽车整车,BK1029,600303,ST曙光,0.0186,310100,汽车整车
em,industry,汽车整车,BK1029,600418,江淮汽车,0.0357,310100,汽车整车
em,industry,汽车整车,BK1029,600686,金龙汽车,0.3026,310100,汽车整车
em,industry,汽车整车,BK1029,600733,北汽蓝谷,0.0786,330100,白色家电
em,industry,汽车整车,BK1029,600841,动力新科,0.061,260100,通用机械
em,industry,汽车整车,BK1029,601127,赛力斯,0.0201,280100,汽车整车
em,industry,汽车整车,BK1029,601238,广汽集团,0.0035,310100,汽车整车
em,industry,汽车整车,BK1029,601633,长城汽车,0.0027,310100,汽车整车
em,industry,汽车整车,BK1029,601777,力帆科技,0.0072,310100,汽车整车
em,industry,汽车服务,BK1016,753,漳州发展,0.0052,430100,房地产开发
em,industry,汽车服务,BK1016,757,浩物股份,0.0819,260100,通用机械
em,industry,汽车服务,BK1016,300825,阿尔特,0.0518,280300,汽车服务
em,industry,汽车服务,BK1016,301215,中汽股份,0.0286,280300,汽车服务
em,industry,汽车服务,BK1016,600297,广汇汽车,0.0,370100,化学制药
em,industry,汽车服务,BK1016,600335,国机汽车,0.0302,260200,专用设备
em,industry,汽车服务,BK1016,600386,北巴传媒,0.2071,420300,公交
em,industry,汽车服务,BK1016,600653,申华控股,0.0185,310400,交运设备服务
em,industry,汽车服务,BK1016,601965,中国汽研,0.0042,310400,交运设备服务
em,industry,汽车服务,BK1016,603377,ST东时,0.026,280300,汽车服务
em,industry,汽车服务,BK1016,688479,友车科技,0.0075,710400,软件开发
em,industry,汽车服务,BK1016,838030,德众汽车,0.1126,0,
em,industry,汽车零部件,BK0481,30,富奥股份,0.0056,360300,家用轻工
em,industry,汽车零部件,BK0481,338,潍柴动力,0.017,310200,汽车零部件
em,industry,汽车零部件,BK0481,559,万向钱潮,0.0037,310200,汽车零部件
em,industry,汽车零部件,BK0481,570,苏常柴Ａ,0.0132,260100,通用机械
em,industry,汽车零部件,BK0481,581,威孚高科,0.0059,260100,通用机械
em,industry,汽车零部件,BK0481,622,*ST恒立,0.0221,310200,汽车零部件
em,industry,汽车零部件,BK0481,678,襄阳轴承,0.011,310200,汽车零部件
em,industry,汽车零部件,BK0481,700,模塑科技,0.016,310200,汽车零部件
em,industry,汽车零部件,BK0481,887,中鼎股份,0.0091,310300,非汽车交运设备
em,industry,汽车零部件,BK0481,901,航天科技,0.2151,260300,仪器仪表
em,industry,汽车零部件,BK0481,903,云内动力,0.0142,260100,通用机械
em,industry,汽车零部件,BK0481,981,山子高科,0.1155,320200,计算机设备
em,industry,汽车零部件,BK0481,1260,坤泰股份,0.0358,280200,汽车零部件
em,industry,汽车零部件,BK0481,1278,一彬科技,0.0288,280200,汽车零部件
em,industry,汽车零部件,BK0481,1282,三联锻造,0.0295,280200,汽车零部件
em,industry,汽车零部件,BK0481,1311,多利科技,0.0198,280200,汽车零部件
em,industry,汽车零部件,BK0481,1319,铭科精技,0.0178,640100,通用设备
em,industry,汽车零部件,BK0481,2048,宁波华翔,0.0076,310200,汽车零部件
em,industry,汽车零部件,BK0481,2085,万丰奥威,0.1562,310200,汽车零部件
em,industry,汽车零部件,BK0481,2101,广东鸿图,0.0125,260100,通用机械
em,industry,汽车零部件,BK0481,2126,银轮股份,0.0084,310200,汽车零部件
em,industry,汽车零部件,BK0481,2190,成飞集成,0.0091,260100,通用机械
em,industry,汽车零部件,BK0481,2239,奥特佳,0.0078,350200,服装家纺
em,industry,汽车零部件,BK0481,2265,建设工业,0.0069,310200,汽车零部件
em,industry,汽车零部件,BK0481,2283,天润工业,0.0188,310200,汽车零部件
em,industry,汽车零部件,BK0481,2284,亚太股份,0.0348,310200,汽车零部件
em,industry,汽车零部件,BK0481,2328,新朋股份,0.0075,310200,汽车零部件
em,industry,汽车零部件,BK0481,2355,兴民智通,0.1133,310200,汽车零部件
em,industry,汽车零部件,BK0481,2363,隆基机械,0.0106,310200,汽车零部件
em,industry,汽车零部件,BK0481,2406,远东传动,0.0117,310200,汽车零部件
em,industry,汽车零部件,BK0481,2434,万里扬,0.0044,310200,汽车零部件
em,industry,汽车零部件,BK0481,2448,中原内配,0.0301,310200,汽车零部件
em,industry,汽车零部件,BK0481,2454,松芝股份,0.0063,310200,汽车零部件
em,industry,汽车零部件,BK0481,2472,双环传动,0.0088,310200,汽车零部件
em,industry,汽车零部件,BK0481,2488,金固股份,0.0393,310200,汽车零部件
em,industry,汽车零部件,BK0481,2510,天汽模,0.0177,260100,通用机械
em,industry,汽车零部件,BK0481,2516,旷达科技,0.0081,350100,纺织制造
em,industry,汽车零部件,BK0481,2536,飞龙股份,0.0202,310200,汽车零部件
em,industry,汽车零部件,BK0481,2537,海联金汇,0.0089,260100,通用机械
em,industry,汽车零部件,BK0481,2547,春兴精工,0.0198,260100,通用机械
em,industry,汽车零部件,BK0481,2553,南方精工,0.0239,310200,汽车零部件
em,industry,汽车零部件,BK0481,2590,万安科技,0.0768,310200,汽车零部件
em,industry,汽车零部件,BK0481,2592,ST八菱,0.0182,310200,汽车零部件
em,industry,汽车零部件,BK0481,2593,日上集团,0.0169,310200,汽车零部件
em,industry,汽车零部件,BK0481,2662,京威股份,0.0084,310200,汽车零部件
em,industry,汽车零部件,BK0481,2664,信质集团,0.0061,260400,电气设备
em,industry,汽车零部件,BK0481,2703,浙江世宝,0.1192,310200,汽车零部件
em,industry,汽车零部件,BK0481,2708,光洋股份,0.0655,280200,汽车零部件
em,industry,汽车零部件,BK0481,2715,登云股份,0.035,280200,汽车零部件
em,industry,汽车零部件,BK0481,2725,跃岭股份,0.0129,280200,汽车零部件
em,industry,汽车零部件,BK0481,2806,华锋股份,0.1115,240300,工业金属
em,industry,汽车零部件,BK0481,2813,路畅科技,0.0465,730200,通信设备
em,industry,汽车零部件,BK0481,2863,今飞凯达,0.0147,280200,汽车零部件
em,industry,汽车零部件,BK0481,2870,香山股份,0.0113,640300,仪器仪表
em,industry,汽车零部件,BK0481,2906,华阳集团,0.0172,280200,汽车零部件
em,industry,汽车零部件,BK0481,2920,德赛西威,0.0127,710200,计算机应用
em,industry,汽车零部件,BK0481,2921,联诚精密,0.0147,280200,汽车零部件
em,industry,汽车零部件,BK0481,2976,瑞玛精密,0.0197,270500,电子制造
em,industry,汽车零部件,BK0481,2997,瑞鹄模具,0.014,280200,汽车零部件
em,industry,汽车零部件,BK0481,3033,征和工业,0.0065,280200,汽车零部件
em,industry,汽车零部件,BK0481,200030,富奥B,0.0026,0,
em,industry,汽车零部件,BK0481,200550,江  铃Ｂ,0.003,0,
em,industry,汽车零部件,BK0481,200581,苏威孚Ｂ,0.0007,0,
em,industry,汽车零部件,BK0481,200625,长  安Ｂ,0.0021,0,
em,industry,汽车零部件,BK0481,300100,双林股份,0.057,310200,汽车零部件
em,industry,汽车零部件,BK0481,300176,派生科技,0.0149,260100,通用机械
em,industry,汽车零部件,BK0481,300237,美晨生态,0.0229,310200,汽车零部件
em,industry,汽车零部件,BK0481,300258,精锻科技,0.0104,310200,汽车零部件
em,industry,汽车零部件,BK0481,300304,云意电气,0.0134,310200,汽车零部件
em,industry,汽车零部件,BK0481,300375,鹏翎股份,0.0415,280200,汽车零部件
em,industry,汽车零部件,BK0481,300428,立中集团,0.0073,240200,金属非金属新材料
em,industry,汽车零部件,BK0481,300432,富临精工,0.0063,280200,汽车零部件
em,industry,汽车零部件,BK0481,300446,航天智造,0.1775,270200,元件
em,industry,汽车零部件,BK0481,300473,德尔股份,0.1176,280200,汽车零部件
em,industry,汽车零部件,BK0481,300507,苏奥传感,0.0568,280200,汽车零部件
em,industry,汽车零部件,BK0481,300580,贝斯特,0.0245,280200,汽车零部件
em,industry,汽车零部件,BK0481,300585,奥联电子,0.0989,280200,汽车零部件
em,industry,汽车零部件,BK0481,300611,美力科技,0.0827,280200,汽车零部件
em,industry,汽车零部件,BK0481,300643,万通智控,0.0335,280200,汽车零部件
em,industry,汽车零部件,BK0481,300652,雷迪克,0.0173,280200,汽车零部件
em,industry,汽车零部件,BK0481,300680,隆盛科技,0.0907,280200,汽车零部件
em,industry,汽车零部件,BK0481,300681,英搏尔,0.0261,630200,电气自动化设备
em,industry,汽车零部件,BK0481,300694,蠡湖股份,0.0096,280200,汽车零部件
em,industry,汽车零部件,BK0481,300695,兆丰股份,0.0017,280200,汽车零部件
em,industry,汽车零部件,BK0481,300707,威唐工业,0.0334,280200,汽车零部件
em,industry,汽车零部件,BK0481,300733,西菱动力,0.0482,280200,汽车零部件
em,industry,汽车零部件,BK0481,300745,欣锐科技,0.0228,630200,电气自动化设备
em,industry,汽车零部件,BK0481,300816,艾可蓝,0.0197,280200,汽车零部件
em,industry,汽车零部件,BK0481,300863,卡倍亿,0.0389,280200,汽车零部件
em,industry,汽车零部件,BK0481,300893,松原股份,0.0152,280200,汽车零部件
em,industry,汽车零部件,BK0481,300912,凯龙高科,0.0369,280200,汽车零部件
em,industry,汽车零部件,BK0481,300926,博俊科技,0.0146,280200,汽车零部件
em,industry,汽车零部件,BK0481,300928,华安鑫创,0.0448,280200,汽车零部件
em,industry,汽车零部件,BK0481,300969,恒帅股份,0.0341,280200,汽车零部件
em,industry,汽车零部件,BK0481,300978,东箭科技,0.1209,280200,汽车零部件
em,industry,汽车零部件,BK0481,300998,宁波方正,0.0395,280200,汽车零部件
em,industry,汽车零部件,BK0481,301005,超捷股份,0.0916,280200,汽车零部件
em,industry,汽车零部件,BK0481,301007,德迈仕,0.0708,280200,汽车零部件
em,industry,汽车零部件,BK0481,301020,密封科技,0.0123,280200,汽车零部件
em,industry,汽车零部件,BK0481,301022,海泰科,0.0244,280200,汽车零部件
em,industry,汽车零部件,BK0481,301072,中捷精工,0.0354,280200,汽车零部件
em,industry,汽车零部件,BK0481,301119,正强股份,0.0698,280200,汽车零部件
em,industry,汽车零部件,BK0481,301133,金钟股份,0.0924,280200,汽车零部件
em,industry,汽车零部件,BK0481,301160,翔楼新材,0.0157,230500,特钢Ⅱ
em,industry,汽车零部件,BK0481,301170,锡南科技,0.0303,280200,汽车零部件
em,industry,汽车零部件,BK0481,301181,标榜股份,0.0344,280200,汽车零部件
em,industry,汽车零部件,BK0481,301186,超达装备,0.039,280200,汽车零部件
em,industry,汽车零部件,BK0481,301192,泰祥股份,0.017,280200,汽车零部件
em,industry,汽车零部件,BK0481,301225,恒勃股份,0.0378,280200,汽车零部件
em,industry,汽车零部件,BK0481,301229,纽泰格,0.0193,280200,汽车零部件
em,industry,汽车零部件,BK0481,301298,东利机械,0.0164,280200,汽车零部件
em,industry,汽车零部件,BK0481,301357,北方长龙,0.2146,650300,地面兵装Ⅱ
em,industry,汽车零部件,BK0481,301397,溯联股份,0.0274,280200,汽车零部件
em,industry,汽车零部件,BK0481,301398,星源卓镁,0.049,280200,汽车零部件
em,industry,汽车零部件,BK0481,301488,豪恩汽电,0.1441,280200,汽车零部件
em,industry,汽车零部件,BK0481,301499,维科精密,0.0964,280200,汽车零部件
em,industry,汽车零部件,BK0481,301529,福赛科技,0.051,280200,汽车零部件
em,industry,汽车零部件,BK0481,301539,宏鑫科技,0.1243,280200,汽车零部件
em,industry,汽车零部件,BK0481,301550,斯菱股份,0.2011,280200,汽车零部件
em,industry,汽车零部件,BK0481,301552,科力装备,0.2719,280200,汽车零部件
em,industry,汽车零部件,BK0481,600081,东风科技,0.0084,310200,汽车零部件
em,industry,汽车零部件,BK0481,600148,长春一东,0.017,310200,汽车零部件
em,industry,汽车零部件,BK0481,600178,东安动力,0.0308,260100,通用机械
em,industry,汽车零部件,BK0481,600218,全柴动力,0.0132,260100,通用机械
em,industry,汽车零部件,BK0481,600480,凌云股份,0.0132,310200,汽车零部件
em,industry,汽车零部件,BK0481,600523,贵航股份,0.0178,310200,汽车零部件
em,industry,汽车零部件,BK0481,600609,金杯汽车,0.0312,310100,汽车整车
em,industry,汽车零部件,BK0481,600626,申达股份,0.0408,350100,纺织制造
em,industry,汽车零部件,BK0481,600676,交运股份,0.0908,310200,汽车零部件
em,industry,汽车零部件,BK0481,600698,湖南天雁,0.0077,310300,非汽车交运设备
em,industry,汽车零部件,BK0481,600699,均胜电子,0.0117,220400,化学纤维
em,industry,汽车零部件,BK0481,600741,华域汽车,0.0023,420300,公交
em,industry,汽车零部件,BK0481,600742,一汽富维,0.0162,310200,汽车零部件
em,industry,汽车零部件,BK0481,600933,爱柯迪,0.0075,280200,汽车零部件
em,industry,汽车零部件,BK0481,600960,渤海汽车,0.0262,260100,通用机械
em,industry,汽车零部件,BK0481,601279,英利汽车,0.017,280200,汽车零部件
em,industry,汽车零部件,BK0481,601689,拓普集团,0.0108,280200,汽车零部件
em,industry,汽车零部件,BK0481,601717,郑煤机,0.01,260200,专用设备
em,industry,汽车零部件,BK0481,601799,星宇股份,0.002,310200,汽车零部件
em,industry,汽车零部件,BK0481,603006,联明股份,0.0183,280200,汽车零部件
em,industry,汽车零部件,BK0481,603009,北特科技,0.039,280200,汽车零部件
em,industry,汽车零部件,BK0481,603013,亚普股份,0.0036,280200,汽车零部件
em,industry,汽车零部件,BK0481,603023,*ST威帝,0.0248,280200,汽车零部件
em,industry,汽车零部件,BK0481,603035,常熟汽饰,0.024,280200,汽车零部件
em,industry,汽车零部件,BK0481,603037,凯众股份,0.058,280200,汽车零部件
em,industry,汽车零部件,BK0481,603040,新坐标,0.0038,280200,汽车零部件
em,industry,汽车零部件,BK0481,603048,浙江黎明,0.028,280200,汽车零部件
em,industry,汽车零部件,BK0481,603085,天成自控,0.0435,280200,汽车零部件
em,industry,汽车零部件,BK0481,603089,正裕工业,0.0083,280200,汽车零部件
em,industry,汽车零部件,BK0481,603107,上海汽配,0.1916,280200,汽车零部件
em,industry,汽车零部件,BK0481,603121,华培动力,0.0251,280200,汽车零部件
em,industry,汽车零部件,BK0481,603158,腾龙股份,0.0557,280200,汽车零部件
em,industry,汽车零部件,BK0481,603161,科华控股,0.0093,280200,汽车零部件
em,industry,汽车零部件,BK0481,603166,福达股份,0.0068,280200,汽车零部件
em,industry,汽车零部件,BK0481,603178,圣龙股份,0.0728,280200,汽车零部件
em,industry,汽车零部件,BK0481,603179,新泉股份,0.0047,280200,汽车零部件
em,industry,汽车零部件,BK0481,603190,亚通精工,0.0308,280200,汽车零部件
em,industry,汽车零部件,BK0481,603197,保隆科技,0.0116,280200,汽车零部件
em,industry,汽车零部件,BK0481,603201,常润股份,0.0218,640200,专用设备
em,industry,汽车零部件,BK0481,603211,晋拓股份,0.159,280200,汽车零部件
em,industry,汽车零部件,BK0481,603239,浙江仙通,0.0075,280200,汽车零部件
em,industry,汽车零部件,BK0481,603286,日盈电子,0.1207,280200,汽车零部件
em,industry,汽车零部件,BK0481,603305,旭升集团,0.0071,280200,汽车零部件
em,industry,汽车零部件,BK0481,603306,华懋科技,0.0158,280200,汽车零部件
em,industry,汽车零部件,BK0481,603319,湘油泵,0.0136,280200,汽车零部件
em,industry,汽车零部件,BK0481,603335,迪生力,0.0109,280200,汽车零部件
em,industry,汽车零部件,BK0481,603348,文灿股份,0.0158,280200,汽车零部件
em,industry,汽车零部件,BK0481,603358,华达科技,0.0044,280200,汽车零部件
em,industry,汽车零部件,BK0481,603390,通达电气,0.0175,280200,汽车零部件
em,industry,汽车零部件,BK0481,603586,金麒麟,0.0285,280200,汽车零部件
em,industry,汽车零部件,BK0481,603596,伯特利,0.0074,280200,汽车零部件
em,industry,汽车零部件,BK0481,603633,徕木股份,0.019,270500,电子制造
em,industry,汽车零部件,BK0481,603655,朗博科技,0.0071,280200,汽车零部件
em,industry,汽车零部件,BK0481,603701,德宏股份,0.0064,280200,汽车零部件
em,industry,汽车零部件,BK0481,603730,岱美股份,0.001,280200,汽车零部件
em,industry,汽车零部件,BK0481,603758,秦安股份,0.0046,280200,汽车零部件
em,industry,汽车零部件,BK0481,603767,中马传动,0.0175,280200,汽车零部件
em,industry,汽车零部件,BK0481,603768,常青股份,0.0068,280200,汽车零部件
em,industry,汽车零部件,BK0481,603786,科博达,0.0073,280200,汽车零部件
em,industry,汽车零部件,BK0481,603788,宁波高发,0.0077,280200,汽车零部件
em,industry,汽车零部件,BK0481,603809,豪能股份,0.0169,280200,汽车零部件
em,industry,汽车零部件,BK0481,603917,合力科技,0.0596,280200,汽车零部件
em,industry,汽车零部件,BK0481,603922,金鸿顺,0.0054,280200,汽车零部件
em,industry,汽车零部件,BK0481,603926,铁流股份,0.0073,280200,汽车零部件
em,industry,汽车零部件,BK0481,603949,雪龙集团,0.0053,280200,汽车零部件
em,industry,汽车零部件,BK0481,603950,长源东谷,0.0268,280200,汽车零部件
em,industry,汽车零部件,BK0481,603982,泉峰汽车,0.0558,280200,汽车零部件
em,industry,汽车零部件,BK0481,603997,继峰股份,0.0034,280200,汽车零部件
em,industry,汽车零部件,BK0481,605005,合兴股份,0.0023,280200,汽车零部件
em,industry,汽车零部件,BK0481,605018,长华集团,0.0078,280200,汽车零部件
em,industry,汽车零部件,BK0481,605068,明新旭腾,0.0127,280200,汽车零部件
em,industry,汽车零部件,BK0481,605088,冠盛股份,0.0078,280200,汽车零部件
em,industry,汽车零部件,BK0481,605128,上海沿浦,0.0086,280200,汽车零部件
em,industry,汽车零部件,BK0481,605133,嵘泰股份,0.0151,280200,汽车零部件
em,industry,汽车零部件,BK0481,605151,西上海,0.0037,420800,物流
em,industry,汽车零部件,BK0481,605208,永茂泰,0.0129,240300,工业金属
em,industry,汽车零部件,BK0481,605228,神通科技,0.0092,280200,汽车零部件
em,industry,汽车零部件,BK0481,605255,天普股份,0.0167,280200,汽车零部件
em,industry,汽车零部件,BK0481,605319,无锡振华,0.0072,280200,汽车零部件
em,industry,汽车零部件,BK0481,605333,沪光股份,0.0053,280200,汽车零部件
em,industry,汽车零部件,BK0481,688071,华依科技,0.0167,640200,专用设备
em,industry,汽车零部件,BK0481,688280,精进电动-UW,0.013,280200,汽车零部件
em,industry,汽车零部件,BK0481,688326,经纬恒润-W,0.0201,710400,软件开发
em,industry,汽车零部件,BK0481,688533,上声电子,0.0083,280200,汽车零部件
em,industry,汽车零部件,BK0481,688612,威迈斯,0.0143,280200,汽车零部件
em,industry,汽车零部件,BK0481,688667,菱电电控,0.0048,280200,汽车零部件
em,industry,汽车零部件,BK0481,831195,三祥科技,0.0253,0,
em,industry,汽车零部件,BK0481,831278,泰德股份,0.0148,0,
em,industry,汽车零部件,BK0481,831906,舜宇精工,0.0962,0,
em,industry,汽车零部件,BK0481,832000,安徽凤凰,0.0196,0,
em,industry,汽车零部件,BK0481,832978,开特股份,0.0095,0,
em,industry,汽车零部件,BK0481,833454,同心传动,0.0665,0,
em,industry,汽车零部件,BK0481,833533,骏创科技,0.0137,0,
em,industry,汽车零部件,BK0481,836221,易实精密,0.0411,0,
em,industry,汽车零部件,BK0481,836270,天铭科技,0.0027,0,
em,industry,汽车零部件,BK0481,837663,明阳科技,0.0132,0,
em,industry,汽车零部件,BK0481,838171,邦德股份,0.0082,0,
em,industry,汽车零部件,BK0481,838837,华原股份,0.0132,0,
em,industry,汽车零部件,BK0481,839946,华阳变速,0.2099,0,
em,industry,汽车零部件,BK0481,870436,大地电气,0.0223,0,
em,industry,汽车零部件,BK0481,873690,捷众科技,0.0152,0,
em,industry,消费电子,BK1037,21,深科技,0.023,320200,计算机设备
em,industry,消费电子,BK1037,1308,康冠科技,0.0202,270300,光学光电子
em,industry,消费电子,BK1037,1314,亿道信息,0.0565,270500,消费电子
em,industry,消费电子,BK1037,2045,国光电器,0.0422,270400,其他电子Ⅱ
em,industry,消费电子,BK1037,2055,得润电子,0.0559,330200,视听器材
em,industry,消费电子,BK1037,2139,拓邦股份,0.0253,330100,白色家电
em,industry,消费电子,BK1037,2241,歌尔股份,0.0188,270200,元件
em,industry,消费电子,BK1037,2351,漫步者,0.0237,270400,其他电子Ⅱ
em,industry,消费电子,BK1037,2369,卓翼科技,0.0169,270400,其他电子Ⅱ
em,industry,消费电子,BK1037,2402,和而泰,0.0145,270200,元件
em,industry,消费电子,BK1037,2475,立讯精密,0.007,270200,元件
em,industry,消费电子,BK1037,2577,雷柏科技,0.0074,320200,计算机设备
em,industry,消费电子,BK1037,2600,领益智造,0.0295,240200,金属非金属新材料
em,industry,消费电子,BK1037,2635,安洁科技,0.0191,270500,电子制造
em,industry,消费电子,BK1037,2655,共达电声,0.0263,270500,电子制造
em,industry,消费电子,BK1037,2660,茂硕电源,0.0116,270500,电子制造
em,industry,消费电子,BK1037,2681,奋达科技,0.0126,330100,白色家电
em,industry,消费电子,BK1037,2782,可立克,0.0083,270500,电子制造
em,industry,消费电子,BK1037,2841,视源股份,0.0044,270300,光学光电子
em,industry,消费电子,BK1037,2855,捷荣技术,0.0157,270500,电子制造
em,industry,消费电子,BK1037,2861,瀛通通讯,0.1001,270500,电子制造
em,industry,消费电子,BK1037,2866,传艺科技,0.0182,270200,元件
em,industry,消费电子,BK1037,2881,美格智能,0.0168,270500,电子制造
em,industry,消费电子,BK1037,2885,京泉华,0.0115,270400,其他电子Ⅱ
em,industry,消费电子,BK1037,2888,惠威科技,0.109,270500,电子制造
em,industry,消费电子,BK1037,2925,盈趣科技,0.0056,270500,电子制造
em,industry,消费电子,BK1037,2937,兴瑞科技,0.0115,270500,电子制造
em,industry,消费电子,BK1037,2947,恒铭达,0.0484,270500,电子制造
em,industry,消费电子,BK1037,2981,朝阳科技,0.0332,270500,电子制造
em,industry,消费电子,BK1037,2993,奥海科技,0.0083,270500,电子制造
em,industry,消费电子,BK1037,3028,振邦智能,0.0125,270500,电子制造
em,industry,消费电子,BK1037,300032,金龙机电,0.0192,260400,电气设备
em,industry,消费电子,BK1037,300115,长盈精密,0.0379,270200,元件
em,industry,消费电子,BK1037,300131,英唐智控,0.0249,270200,元件
em,industry,消费电子,BK1037,300136,信维通信,0.0326,320100,通信设备
em,industry,消费电子,BK1037,300256,星星科技,0.0152,270400,其他电子Ⅱ
em,industry,消费电子,BK1037,300279,和晶科技,0.018,270500,电子制造
em,industry,消费电子,BK1037,300322,硕贝德,0.1331,320100,通信设备
em,industry,消费电子,BK1037,300433,蓝思科技,0.0086,270500,电子制造
em,industry,消费电子,BK1037,300543,朗科智能,0.0225,270500,电子制造
em,industry,消费电子,BK1037,300602,飞荣达,0.0281,270500,电子制造
em,industry,消费电子,BK1037,300647,超频三,0.0539,270500,电子制造
em,industry,消费电子,BK1037,300679,电连技术,0.0232,270500,电子制造
em,industry,消费电子,BK1037,300684,中石科技,0.0364,220300,化学制品
em,industry,消费电子,BK1037,300686,智动力,0.029,270500,电子制造
em,industry,消费电子,BK1037,300709,精研科技,0.1137,270500,电子制造
em,industry,消费电子,BK1037,300735,光弘科技,0.0307,270500,电子制造
em,industry,消费电子,BK1037,300787,海能实业,0.02,270500,电子制造
em,industry,消费电子,BK1037,300793,佳禾智能,0.0168,270500,电子制造
em,industry,消费电子,BK1037,300812,易天股份,0.0357,640200,专用设备
em,industry,消费电子,BK1037,300822,贝仕达克,0.0205,270500,电子制造
em,industry,消费电子,BK1037,300843,胜蓝股份,0.0873,270500,电子制造
em,industry,消费电子,BK1037,300847,中船汉光,0.014,220300,化学制品
em,industry,消费电子,BK1037,300857,协创数据,0.0696,270500,电子制造
em,industry,消费电子,BK1037,300866,安克创新,0.0096,270400,其他电子Ⅱ
em,industry,消费电子,BK1037,300916,朗特智能,0.0249,270500,电子制造
em,industry,消费电子,BK1037,300951,博硕科技,0.0293,270500,电子制造
em,industry,消费电子,BK1037,300956,英力股份,0.1612,270500,电子制造
em,industry,消费电子,BK1037,300968,格林精密,0.0193,270500,电子制造
em,industry,消费电子,BK1037,300976,达瑞电子,0.072,270500,电子制造
em,industry,消费电子,BK1037,301067,显盈科技,0.1187,270500,消费电子
em,industry,消费电子,BK1037,301086,鸿富瀚,0.0914,270500,消费电子
em,industry,消费电子,BK1037,301123,奕东电子,0.0556,270500,消费电子
em,industry,消费电子,BK1037,301135,瑞德智能,0.0347,270500,消费电子
em,industry,消费电子,BK1037,301180,万祥科技,0.0721,270500,消费电子
em,industry,消费电子,BK1037,301182,凯旺科技,0.1195,270500,消费电子
em,industry,消费电子,BK1037,301318,维海德,0.0361,710100,计算机设备
em,industry,消费电子,BK1037,301326,捷邦科技,0.0846,270500,消费电子
em,industry,消费电子,BK1037,301387,光大同创,0.075,270500,消费电子
em,industry,消费电子,BK1037,301486,致尚科技,0.0275,270500,消费电子
em,industry,消费电子,BK1037,301489,思泉新材,0.0699,270600,电子化学品Ⅱ
em,industry,消费电子,BK1037,301503,智迪科技,0.0336,710100,计算机设备
em,industry,消费电子,BK1037,301567,贝隆精密,0.1317,270500,消费电子
em,industry,消费电子,BK1037,301578,辰奕智能,0.1309,330200,黑色家电
em,industry,消费电子,BK1037,301606,绿联科技,0.3736,270500,消费电子
em,industry,消费电子,BK1037,600130,波导股份,0.0307,320100,通信设备
em,industry,消费电子,BK1037,600203,福日电子,0.034,320200,计算机设备
em,industry,消费电子,BK1037,600745,闻泰科技,0.0152,350200,服装家纺
em,industry,消费电子,BK1037,600898,*ST美讯,0.0195,510100,综合Ⅱ
em,industry,消费电子,BK1037,601138,工业富联,0.0092,270500,电子制造
em,industry,消费电子,BK1037,601231,环旭电子,0.0054,270500,电子制造
em,industry,消费电子,BK1037,603296,华勤技术,0.0145,270500,消费电子
em,industry,消费电子,BK1037,603327,福蓉科技,0.0129,270500,电子制造
em,industry,消费电子,BK1037,603341,龙旗科技,0.112,270500,消费电子
em,industry,消费电子,BK1037,603380,易德龙,0.0071,270500,电子制造
em,industry,消费电子,BK1037,603595,东尼电子,0.0109,270400,其他电子Ⅱ
em,industry,消费电子,BK1037,603626,科森科技,0.0287,640400,金属制品
em,industry,消费电子,BK1037,603629,利通电子,0.0154,270500,电子制造
em,industry,消费电子,BK1037,603890,春秋电子,0.0241,270500,电子制造
em,industry,消费电子,BK1037,605277,新亚电子,0.0291,630400,高低压设备
em,industry,消费电子,BK1037,688007,光峰科技,0.007,270300,光学光电子
em,industry,消费电子,BK1037,688036,传音控股,0.0045,270500,电子制造
em,industry,消费电子,BK1037,688260,昀冢科技,0.0235,270500,电子制造
em,industry,消费电子,BK1037,688678,福立旺,0.0102,270500,电子制造
em,industry,消费电子,BK1037,688683,莱尔科技,0.0012,270500,电子制造
em,industry,消费电子,BK1037,831167,鑫汇科,0.0302,0,
em,industry,消费电子,BK1037,832876,慧为智能,0.0439,0,
em,industry,消费电子,BK1037,833346,威贸电子,0.0984,0,
em,industry,消费电子,BK1037,872190,雷神科技,0.044,0,
em,industry,游戏,BK1046,2168,惠程科技,0.048,260400,电气设备
em,industry,游戏,BK1046,2174,游族网络,0.0101,360300,家用轻工
em,industry,游戏,BK1046,2425,凯撒文化,0.0231,350200,服装家纺
em,industry,游戏,BK1046,2517,恺英网络,0.0147,350200,服装家纺
em,industry,游戏,BK1046,2555,三七互娱,0.0158,310200,汽车零部件
em,industry,游戏,BK1046,2558,巨人网络,0.012,460300,旅游综合
em,industry,游戏,BK1046,2602,世纪华通,0.0096,310200,汽车零部件
em,industry,游戏,BK1046,2605,姚记科技,0.0167,360300,家用轻工
em,industry,游戏,BK1046,2624,完美世界,0.0141,250100,建筑材料
em,industry,游戏,BK1046,300002,神州泰岳,0.0189,470300,计算机应用
em,industry,游戏,BK1046,300031,宝通科技,0.0511,220600,橡胶
